,internet_name,internet_geo_id,internet_geo_type,internet_year,internet_date,internet_variable_code,internet_variable_label,internet_value,internet_Latitude,internet_Longitude,fips_internet_geo_id,covid_date_as_of,covid_last_week,covid_state,covid_county_name,covid_fips_county_code,covid_deaths_involving_covid_19,covid_deaths_from_all_causes,covid_Longitude,covid_Latitude
13771,"Boone County, Illinois",0500000US17007,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,5843.0,-88.82300930077494,42.323142,17007,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Boone County,17007.0,11.0,260.0,-89.148632,40.124144
13772,"Titus County, Texas",0500000US48449,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,6162.0,-94.96884189287718,33.198964,48449,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Titus County,48449.0,20.0,265.0,-99.317341,31.447238
13773,"Chicot County, Arkansas",0500000US05017,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,2835.0,-91.29448406950954,33.2843605,5017,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AR,Chicot County,5017.0,12.0,85.0,-92.439162,34.899825
13777,"Spalding County, Georgia",0500000US13255,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,14977.0,-84.2707632147968,33.2645955,13255,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Spalding County,13255.0,98.0,931.0,-83.426574,32.638481
13779,"Tioga County, New York",0500000US36107,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,5091.0,-76.31131177844148,42.204538,36107,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NY,Tioga County,36107.0,20.0,241.0,-75.59655,42.921241
13780,"Jackson County, Mississippi",0500000US28059,county,2018,2018-12-31,B28002_013E,Households with no internet access,10609.0,-88.64328627388603,30.521976,28059,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Jackson County,28059.0,90.0,1198.0,-89.65344,32.713378
13783,"Lebanon County, Pennsylvania",0500000US42075,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,34280.0,-76.44827055370244,40.3805265,42075,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Lebanon County,42075.0,61.0,1127.0,-77.838886,40.896694
13784,"Henry County, Indiana",0500000US18065,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,12167.0,-85.38838455810966,39.929501,18065,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Henry County,18065.0,13.0,362.0,-86.2818,39.919991
13785,"Knox County, Ohio",0500000US39083,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,14197.0,-82.41393934837248,40.41184,39083,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OH,Knox County,39083.0,10.0,430.0,-82.70936,40.415534
13786,"Pottawatomie County, Oklahoma",0500000US40125,county,2017,2017-12-31,B28002_013E,Households with no internet access,6497.0,-96.9595199838196,35.1828955,40125,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OK,Pottawatomie County,40125.0,15.0,578.0,-97.508297,35.583449
13787,"New Hanover County, North Carolina",0500000US37129,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,37602.0,-77.89346968076448,34.1564905,37129,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,New Hanover County,37129.0,53.0,1838.0,-79.130883,35.52603
13788,"Montgomery County, Tennessee",0500000US47125,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,26059.0,-87.36974155359263,36.47647221807559,47125,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TN,Montgomery County,47125.0,41.0,1067.0,-86.343226,35.842998
13790,"San Diego County, California",0500000US06073,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,403190.0,-116.6945592147607,33.02251584061,6073,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CA,San Diego County,6073.0,1080.0,18293.0,-119.662127,37.211164
13792,"Putnam County, New York",0500000US36079,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,5191.0,-73.75467395762423,41.4217505,36079,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NY,Putnam County,36079.0,70.0,463.0,-75.59655,42.921241
13798,"Rapides Parish, Louisiana",0500000US22079,county,2017,2017-12-31,B28002_013E,Households with no internet access,11424.0,-92.53120375054482,31.204749,22079,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,LA,Rapides Parish,22079.0,240.0,1710.0,-91.840238,30.921314
13799,"Richmond County, New York",0500000US36085,county,2018,2018-12-31,B28002_013E,Households with no internet access,26178.0,-74.14524764871129,40.57293500671484,36085,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NY,Richmond County,36085.0,997.0,3851.0,-75.59655,42.921241
13800,"Kenton County, Kentucky",0500000US21117,county,2017,2017-12-31,B28002_013E,Households with no internet access,10105.0,-84.53456576305567,38.942391,21117,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,KY,Kenton County,21117.0,53.0,1334.0,-85.290484,37.526683
13804,"DeKalb County, Alabama",0500000US01049,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,15952.0,-85.72075012508799,34.53325039946585,1049,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AL,DeKalb County,1049.0,21.0,525.0,-86.844516,32.756889
13806,"Chittenden County, Vermont",0500000US50007,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,17057.0,-73.0526911458372,44.4432215,50007,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VT,Chittenden County,50007.0,50.0,1284.0,-72.662695,44.075252
13807,"Orange County, Texas",0500000US48361,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,11445.0,-93.87483809925797,30.0549945,48361,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Orange County,48361.0,10.0,452.0,-99.317341,31.447238
13808,"Washington County, Mississippi",0500000US28151,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,10244.0,-90.88085821245544,33.26898799999999,28151,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Washington County,28151.0,107.0,595.0,-89.65344,32.713378
13813,"Kennebec County, Maine",0500000US23011,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,16623.0,-69.78809917134132,44.429215,23011,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,ME,Kennebec County,23011.0,11.0,1081.0,-69.06137,45.117911
13815,"Wood County, Texas",0500000US48499,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,6019.0,-95.39686947839093,32.769891,48499,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TX,Wood County,48499.0,17.0,342.0,-99.317341,31.447238
13818,"Kenton County, Kentucky",0500000US21117,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,32123.0,-84.53456576305567,38.942391,21117,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,KY,Kenton County,21117.0,53.0,1334.0,-85.290484,37.526683
13823,"Rutherford County, Tennessee",0500000US47149,county,2018,2018-12-31,B28002_013E,Households with no internet access,11708.0,-86.39197371841361,35.85943890211848,47149,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,TN,Rutherford County,47149.0,171.0,2213.0,-86.343226,35.842998
13824,"DeKalb County, Illinois",0500000US17037,county,2018,2018-12-31,B28002_013E,Households with no internet access,4040.0,-88.77143326797278,41.882247,17037,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,DeKalb County,17037.0,36.0,618.0,-89.148632,40.124144
13828,"Ocean County, New Jersey",0500000US34029,county,2017,2017-12-31,B28002_013E,Households with no internet access,39329.0,-74.25475174178945,39.8340425,34029,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NJ,Ocean County,34029.0,849.0,5830.0,-74.655514,40.110253
13830,"Pierce County, Washington",0500000US53053,county,2017,2017-12-31,B28002_013E,Households with no internet access,40352.0,-122.0341495087167,47.02415484909881,53053,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WA,Pierce County,53053.0,208.0,5742.0,-120.592492,47.411715
13831,"Floyd County, Georgia",0500000US13115,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,20941.0,-85.1940421298646,34.335032,13115,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Floyd County,13115.0,123.0,1342.0,-83.426574,32.638481
13833,"Pulaski County, Georgia",0500000US13235,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,2806.0,-83.48439230777029,32.25948699999999,13235,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Pulaski County,13235.0,24.0,93.0,-83.426574,32.638481
13836,"Marshall County, Indiana",0500000US18099,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,11084.0,-86.26215600371717,41.330033,18099,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Marshall County,18099.0,29.0,352.0,-86.2818,39.919991
13840,"Lonoke County, Arkansas",0500000US05085,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,12771.0,-91.88780525604356,34.770439,5085,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AR,Lonoke County,5085.0,13.0,353.0,-92.439162,34.899825
13843,"Wells County, Indiana",0500000US18179,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,2584.0,-85.20266689342074,40.7425745,18179,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IN,Wells County,18179.0,10.0,191.0,-86.2818,39.919991
13844,"Morris County, New Jersey",0500000US34027,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,22607.0,-74.57171596464258,40.867158,34027,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NJ,Morris County,34027.0,1000.0,4637.0,-74.655514,40.110253
13847,"Berks County, Pennsylvania",0500000US42011,county,2018,2018-12-31,B28002_013E,Households with no internet access,25340.0,-75.92797199159605,40.403105,42011,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Berks County,42011.0,406.0,3240.0,-77.838886,40.896694
13848,"Hall County, Georgia",0500000US13139,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,38253.0,-83.78511983753108,34.306316,13139,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Hall County,13139.0,250.0,2184.0,-83.426574,32.638481
13850,"Bryan County, Oklahoma",0500000US40013,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,7643.0,-96.24597966550196,33.9222585,40013,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OK,Bryan County,40013.0,21.0,331.0,-97.508297,35.583449
13851,"Cole County, Missouri",0500000US29051,county,2017,2017-12-31,B28002_013E,Households with no internet access,6343.0,-92.24475793292328,38.5306665,29051,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MO,Cole County,29051.0,52.0,702.0,-92.477244,38.3675
13855,"Apache County, Arizona",0500000US04001,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,14107.0,-109.4449001484333,35.23660049452725,4001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AZ,Apache County,4001.0,42.0,421.0,-111.664616,34.293239
13856,"Darke County, Ohio",0500000US39037,county,2017,2017-12-31,B28002_013E,Households with no internet access,4538.0,-84.61956294443547,40.132794,39037,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OH,Darke County,39037.0,40.0,409.0,-82.70936,40.415534
13857,"Glynn County, Georgia",0500000US13127,county,2017,2017-12-31,B28002_013E,Households with no internet access,6754.0,-81.5228181295574,31.2347745,13127,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Glynn County,13127.0,116.0,953.0,-83.426574,32.638481
13858,"Copiah County, Mississippi",0500000US28029,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,6493.0,-90.42682833625179,31.8675375,28029,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Copiah County,28029.0,17.0,195.0,-89.65344,32.713378
13861,"Crawford County, Michigan",0500000US26039,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,4563.0,-84.61067499884459,44.6836255,26039,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MI,Crawford County,26039.0,12.0,166.0,-85.730977,44.874798
13864,"Baltimore city, Maryland",0500000US24510,county,2018,2018-12-31,B28002_013E,Households with no internet access,52663.0,-76.62048122199482,39.28396821069423,24510,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MD,Baltimore city,24510.0,704.0,7340.0,-76.687282,38.946466
13869,"Clark County, Ohio",0500000US39023,county,2017,2017-12-31,B28002_013E,Households with no internet access,10837.0,-83.79738259842767,39.9052525,39023,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,OH,Clark County,39023.0,48.0,1273.0,-82.70936,40.415534
13870,"Volusia County, Florida",0500000US12127,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,78700.0,-81.13746458622715,29.01989826061051,12127,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,FL,Volusia County,12127.0,339.0,6155.0,-82.420978,28.260731
13872,"Milwaukee County, Wisconsin",0500000US55079,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,173173.0,-87.97991381354234,43.01722063297809,55079,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WI,Milwaukee County,55079.0,571.0,7853.0,-89.732969,44.639954
13880,"Cabell County, West Virginia",0500000US54011,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,20552.0,-82.276822332393,38.4125025,54011,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WV,Cabell County,54011.0,27.0,1501.0,-80.613729,38.642579
13882,"Jefferson County, Illinois",0500000US17081,county,2017,2017-12-31,B28002_013E,Households with no internet access,3424.0,-88.92361375507124,38.304139,17081,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Jefferson County,17081.0,42.0,479.0,-89.148632,40.124144
13884,"Apache County, Arizona",0500000US04001,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,24761.0,-109.4449001484333,35.23660049452725,4001,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AZ,Apache County,4001.0,42.0,421.0,-111.664616,34.293239
13885,"Richland County, South Carolina",0500000US45079,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,61617.0,-80.84961341800394,34.00592399999999,45079,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,SC,Richland County,45079.0,344.0,3440.0,-80.864614,33.878572
13889,"Pinal County, Arizona",0500000US04021,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,58750.0,-111.3261977798249,32.96558349999999,4021,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AZ,Pinal County,4021.0,86.0,2063.0,-111.664616,34.293239
13890,"Yakima County, Washington",0500000US53077,county,2017,2017-12-31,B28002_013E,Households with no internet access,18367.0,-120.6482865940966,46.56396446050103,53077,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WA,Yakima County,53077.0,220.0,1732.0,-120.592492,47.411715
13897,"Winston County, Mississippi",0500000US28159,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,4120.0,-89.06579809205287,33.09904,28159,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Winston County,28159.0,11.0,137.0,-89.65344,32.713378
13902,"Prentiss County, Mississippi",0500000US28117,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,6082.0,-88.52428660290948,34.610652,28117,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MS,Prentiss County,28117.0,10.0,172.0,-89.65344,32.713378
13904,"Pueblo County, Colorado",0500000US08101,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,30467.0,-104.5532499061034,38.1346205,8101,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,CO,Pueblo County,8101.0,39.0,1636.0,-105.547832,38.998552
13905,"Baldwin County, Georgia",0500000US13009,county,2017,2017-12-31,S1701_C02_001E,Population below poverty level,11610.0,-83.25203890223679,33.0583355,13009,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,GA,Baldwin County,13009.0,60.0,381.0,-83.426574,32.638481
13906,"Cherokee County, South Carolina",0500000US45021,county,2018,2018-12-31,B28002_013E,Households with no internet access,6519.0,-81.63408499922771,35.01295999999999,45021,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,SC,Cherokee County,45021.0,11.0,374.0,-80.864614,33.878572
13909,"Durham County, North Carolina",0500000US37063,county,2018,2018-12-31,B28002_013E,Households with no internet access,14004.0,-78.86886141039166,36.0511585,37063,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,NC,Durham County,37063.0,154.0,2244.0,-79.130883,35.52603
13911,"Salem city, Virginia",0500000US51775,county,2018,2018-12-31,S0101_C01_028E,Population over 60 years old,6377.0,-80.07102001237624,37.287699,51775,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,VA,Salem city,51775.0,54.0,717.0,-78.666382,37.510861
13912,"Kankakee County, Illinois",0500000US17091,county,2018,2018-12-31,B28002_013E,Households with no internet access,7866.0,-87.88417754092416,41.1353373821932,17091,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,IL,Kankakee County,17091.0,76.0,998.0,-89.148632,40.124144
13915,"Indiana County, Pennsylvania",0500000US42063,county,2018,2018-12-31,B28002_013E,Households with no internet access,8097.0,-79.0946790362734,40.639449,42063,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,PA,Indiana County,42063.0,12.0,644.0,-77.838886,40.896694
13917,"Tuscaloosa County, Alabama",0500000US01125,county,2017,2017-12-31,S0101_C01_028E,Population over 60 years old,36426.0,-87.50008494945928,33.3137995,1125,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,AL,Tuscaloosa County,1125.0,237.0,1836.0,-86.844516,32.756889
13919,"Christian County, Missouri",0500000US29043,county,2018,2018-12-31,B28002_013E,Households with no internet access,4796.0,-93.1220018409063,36.95470349999999,29043,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MO,Christian County,29043.0,13.0,340.0,-92.477244,38.3675
13922,"Daviess County, Kentucky",0500000US21059,county,2018,2018-12-31,B28002_013E,Households with no internet access,7114.0,-87.06846412878787,37.74621,21059,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,KY,Daviess County,21059.0,48.0,994.0,-85.290484,37.526683
13923,"Volusia County, Florida",0500000US12127,county,2018,2018-12-31,B28002_013E,Households with no internet access,39032.0,-81.13746458622715,29.01989826061051,12127,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,FL,Volusia County,12127.0,339.0,6155.0,-82.420978,28.260731
13924,"Yakima County, Washington",0500000US53077,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,44600.0,-120.6482865940966,46.56396446050103,53077,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,WA,Yakima County,53077.0,220.0,1732.0,-120.592492,47.411715
13929,"Flathead County, Montana",0500000US30029,county,2018,2018-12-31,S1701_C02_001E,Population below poverty level,11368.0,-114.0916803273612,48.298606,30029,2020-11-04T00:00:00.000,2020-10-31T00:00:00.000,MT,Flathead County,30029.0,33.0,900.0,-109.645127,47.033521
